股票代码,文件,数据条数,开始日期,结束日期,策略_总收益率,策略_年化收益率,策略_最大回撤,策略_夏普比率,策略_交易次数,策略_胜率,策略_盈亏比,持有_总收益率,持有_年化收益率,持有_最大回撤,持有_夏普比率,超额收益,胜率优势,回撤改善,夏普提升
600150,df_pre_600150_停牌141_价格异常23_最大异常涨跌幅10.37%.csv,2425,2026-03-06,2016-03-11,0.39359785309999995,0.03509070600811737,0.5731534390296364,0.19997242325341283,16,0.4375,1.309068908145753,0.7760036496350362,0.061503885335182584,0.7215230719586962,0.2982847559219291,-0.38240579653503626,-0.0625,0.1483696329290598,-0.09831233266851627
603000,df_pre_603000_价格异常21_最大异常涨跌幅14.77%.csv,2425,2026-03-06,2016-03-11,0.2756665727941954,0.025623458516225384,0.7978769949319412,0.1973086635411914,19,0.2631578947368421,1.3683146065853657,0.3440628568439221,0.031205082758288816,0.7173496697132968,0.25998361624163874,-0.06839628404972675,-0.2368421052631579,-0.08052732521864436,-0.06267495270044735
000100,df_pre_000100_停牌162_价格异常4_最大异常涨跌幅11.41%.csv,2425,2026-03-06,2016-03-11,0.4060468348734192,0.036047749503140825,0.46801024008572867,0.1963931335672365,20,0.4,1.3160537336763103,0.7145873642520622,0.05762884814490543,0.6301476735898919,0.2792908399326898,-0.30854052937864296,-0.09999999999999998,0.1621374335041632,-0.08289770636545332
600570,df_pre_600570_停牌1_价格异常8_最大异常涨跌幅13.78%.csv,2425,2026-03-06,2016-03-11,0.3764665138123289,0.03376109343830014,0.5961991765842922,0.19591463790391855,19,0.3684210526315789,1.293411841306949,1.397773987187239,0.09513770821881318,0.7652652293958936,0.37985390961514026,-1.0213074733749101,-0.13157894736842107,0.16906605281160136,-0.1839392717112217
002074,df_pre_002074_停牌20_价格异常7_最大异常涨跌幅11.62%.csv,2425,2026-03-06,2016-03-11,0.2275161265263692,0.021530850595016693,0.5708762948196631,0.1734403283849595,16,0.375,1.220839294267195,0.3876178615088568,0.03462825392861468,0.7479365234249038,0.26093805543231274,-0.1601017349824876,-0.125,0.17706022860524073,-0.08749772704735323
000876,df_pre_000876_停牌5_价格异常4_最大异常涨跌幅15.08%.csv,2425,2026-03-06,2016-03-11,0.34686766230603006,0.03142849722810781,0.604023805653461,0.1732034234370873,22,0.22727272727272727,1.1746113881139313,0.36364053897315785,0.03275589045820104,0.8061076102762966,0.20656566305121005,-0.01677287666712779,-0.2727272727272727,0.2020838046228356,-0.03336223961412274
600690,df_pre_600690_停牌2_价格异常1_最大异常涨跌幅10.00%.csv,2425,2026-03-06,2016-03-11,0.3611888089185349,0.032562778429088945,0.5484336917416681,0.1688484077517984,15,0.3333333333333333,1.243259793525885,2.797948620092214,0.14874942495627264,0.4594156301151098,0.52931502057952,-2.436759811173679,-0.16666666666666669,-0.08901806162655834,-0.3604666128277215
000895,df_pre_000895_停牌12_价格异常1_最大异常涨跌幅10.70%.csv,2425,2026-03-06,2016-03-11,0.3749777101601921,0.0336448438801118,0.4769900491091922,0.16818288085028624,20,0.25,1.3778682200069674,1.437474827567275,0.09700816973041015,0.6105051812474267,0.39534968628661676,-1.062497117407083,-0.25,0.13351513213823452,-0.22716680543633053
002470,df_pre_002470_停牌88_价格异常6_最大异常涨跌幅15.67%.csv,2425,2026-03-06,2016-03-11,0.33201615985586597,0.030240737213033997,0.5553160254542624,0.16614396448959706,16,0.375,0.8424659590801822,-0.6005456066550465,-0.0909548424254909,0.8918846599941028,-0.10604916894119239,0.9325617665109125,-0.125,0.33656863453984043,0.27219313343078944
300058,df_pre_300058.csv,2425,2026-03-06,2016-03-11,-0.035022152794818906,-0.003697819899111887,0.595360947336325,0.16092473084044415,22,0.3181818181818182,0.42969658452887205,1.681226999241972,0.107927561411997,0.6643309153670433,0.42097163894162454,-1.7162491520367908,-0.18181818181818182,0.0689699680307182,-0.26004690810118036
600660,df_pre_600660.csv,2425,2026-03-06,2016-03-11,0.32910430071068975,0.030006468586132318,0.5475009703423828,0.15475730344836508,22,0.2727272727272727,1.2895264234883816,4.972257941031188,0.20407738198289938,0.5168738339713683,0.6928355147466071,-4.643153640320499,-0.2272727272727273,-0.03062713637101444,-0.5380782112982421
600021,df_pre_600021_停牌77_价格异常32_最大异常涨跌幅11.18%.csv,2425,2026-03-06,2016-03-11,0.1966370494999996,0.018829858957414514,0.640639456509214,0.14900455142350727,23,0.17391304347826086,1.200881829912881,1.4193548387096775,0.09615787916759388,0.5858995137763371,0.37725343163987707,-1.2227177892096779,-0.32608695652173914,-0.054739942732876856,-0.2282488802163698
600741,df_pre_600741.csv,2425,2026-03-06,2016-03-11,0.2907209945125617,0.02687463427871828,0.518951171151437,0.1472451564032894,18,0.5555555555555556,1.4556112888162673,1.1924057053776282,0.08499480523327896,0.5518205801291174,0.3514669775107792,-0.9016847108650665,0.05555555555555558,0.032869408977680425,-0.20422182110748982
601216,df_pre_601216_停牌83_价格异常16_最大异常涨跌幅12.93%.csv,2425,2026-03-06,2016-03-11,0.21315255633606545,0.020282135701259252,0.7187537970973368,0.14548784176952573,20,0.25,1.0933586668560515,1.7909925543329197,0.11255666267800613,0.6328157141628522,0.4142752424233886,-1.5778399979968543,-0.25,-0.08593808293448457,-0.26878740065386286
600547,df_pre_600547_停牌28_价格异常3_最大异常涨跌幅14.61%.csv,2425,2026-03-06,2016-03-11,0.23021142563916608,0.021763709675989062,0.5439719510756654,0.14375143173327312,19,0.42105263157894735,0.6408367345185785,2.376626907104955,0.13479824052613454,0.5531171558345207,0.47347540753065226,-2.146415481465789,-0.07894736842105265,0.009145204758855274,-0.3297239757973791
601857,df_pre_601857_价格异常1_最大异常涨跌幅10.04%.csv,2425,2026-03-06,2016-03-11,0.3026872110541925,0.027859854993039335,0.4938538253249869,0.138074049859307,21,0.23809523809523808,0.8657298192393834,1.2847068324282276,0.08965439707924117,0.5373798817904019,0.38624019291320955,-0.9820196213740351,-0.2619047619047619,0.043526056465414964,-0.24816614305390255
600188,df_pre_600188_价格异常533_最大异常涨跌幅inf%.csv,2425,2026-03-06,2016-03-11,-1.5486857523,-1.0,1.5486857523,0.1375799565505569,16,0.0,0.0,-10.887179487179488,-1.0,9.874538745387454,0.0,9.338493734879489,-0.5,8.325852993087455,0.1375799565505569
002304,df_pre_002304_价格异常5_最大异常涨跌幅12.90%.csv,2425,2026-03-06,2016-03-11,0.23423235149010524,0.022110247336110556,0.6459550457226825,0.13274802105036748,13,0.23076923076923078,1.1910528990236386,0.0685946673141804,0.006918165583450264,0.7718390610041862,0.14055110471354218,0.16563768417592484,-0.2692307692307692,0.12588401528150372,-0.007803083663174698
000630,df_pre_000630_停牌9_价格异常6_最大异常涨跌幅18.06%.csv,2425,2026-03-06,2016-03-11,0.16766566823020312,0.016238334045625136,0.6660068249571602,0.13265044379781438,18,0.2222222222222222,0.45178106564854775,2.0880891187298083,0.12431331776777155,0.5144788731629963,0.45042637571651506,-1.9204234504996052,-0.2777777777777778,-0.1515279517941639,-0.3177759319187007
000061,df_pre_000061_停牌73_价格异常8_最大异常涨跌幅13.15%.csv,2425,2026-03-06,2016-03-11,0.2111456366508928,0.020106607957673717,0.4109734000484906,0.12484476666241985,17,0.29411764705882354,1.3198670603270855,-0.14868252857263364,-0.016588491266696592,0.7102398731779996,0.06355818019442895,0.35982816522352645,-0.20588235294117646,0.29926647312950905,0.0612865864679909
300059,df_pre_300059_停牌4_价格异常1_最大异常涨跌幅31.87%.csv,2425,2026-03-06,2016-03-11,0.05168703564392674,0.00525072047533115,0.4923377335312771,0.12462869471944545,21,0.2857142857142857,1.049866445183177,3.1014030431839874,0.15796230903014474,0.6265471407615459,0.5037319398056349,-3.0497160075400607,-0.2142857142857143,0.13420940723026886,-0.3791032450861895
600498,df_pre_600498_停牌1_价格异常5_最大异常涨跌幅13.94%.csv,2425,2026-03-06,2016-03-11,0.12094031676863559,0.011934702799331287,0.6910177157387852,0.12264414940693903,21,0.2857142857142857,0.4744526089288503,1.642234074414887,0.10624217642309741,0.6994473586944241,0.4011294004498714,-1.5212937576462513,-0.2142857142857143,0.00842964295563886,-0.27848525104293237
600685,df_pre_600685_停牌121_价格异常9_最大异常涨跌幅14.74%.csv,2425,2026-03-06,2016-03-11,0.10038509132878426,0.009990345060740369,0.6361981981365674,0.1219188587430874,19,0.42105263157894735,0.9155719007692117,0.45290099314380394,0.03958299248454322,0.775707145074441,0.25571646294710987,-0.3525159018150197,-0.07894736842105265,0.13950894693787363,-0.13379760420402248
002236,df_pre_002236_停牌1_价格异常3_最大异常涨跌幅12.63%.csv,2425,2026-03-06,2016-03-11,0.09744925144371663,0.009709986771493373,0.5620124399310185,0.11961280987517024,17,0.23529411764705882,1.0675538286683266,0.7367807708374075,0.05904327663021047,0.6311197471609344,0.29722158468774534,-0.6393315193936908,-0.2647058823529412,0.06910730722991598,-0.1776087748125751
601872,df_pre_601872_停牌99_价格异常5_最大异常涨跌幅15.98%.csv,2425,2026-03-06,2016-03-11,0.06716594021009836,0.006778181210643108,0.7647410777915532,0.11660506047794754,20,0.2,0.4008662326862171,4.221953458363737,0.1873955826846907,0.4529558764500997,0.5749819862273328,-4.154787518153639,-0.3,-0.3117852013414535,-0.4583769257493852
601939,df_pre_601939.csv,2425,2026-03-06,2016-03-11,0.2728936890096487,0.025391561815842678,0.31360529011724725,0.10629188195175943,17,0.23529411764705882,1.6466875565667474,2.201292748393122,0.12852754646554532,0.3659531090723752,0.6139673202462287,-1.9283990593834734,-0.2647058823529412,0.05234781895512797,-0.5076754382944693
002426,df_pre_002426_停牌197_价格异常24_最大异常涨跌幅17.52%.csv,2425,2026-03-06,2016-03-11,0.02416760029572318,0.0024846514234200257,0.5726896347109618,0.10215526944698018,18,0.2777777777777778,0.9009365034015483,-0.39238045085370543,-0.05045501244709427,0.8735000124785111,0.08218819702115027,0.4165480511494286,-0.2222222222222222,0.30081037776754926,0.019967072425829915
601318,df_pre_601318.csv,2425,2026-03-06,2016-03-11,0.22289056311188227,0.021130157298573593,0.40764511572959927,0.0980583334774333,14,0.35714285714285715,0.9937105543719821,1.8715021667153966,0.11584936142470514,0.5767538390767024,0.4678528321065044,-1.6486116036035143,-0.14285714285714285,0.16910872334710314,-0.3697944986290711
002465,df_pre_002465_停牌84_价格异常5_最大异常涨跌幅15.18%.csv,2425,2026-03-06,2016-03-11,0.10696629597147456,0.010616390402942377,0.39822270004891147,0.09705508574191153,16,0.25,0.7340807517442347,0.694551109063152,0.05633773656882801,0.4888658802109592,0.2767197199080838,-0.5875848130916774,-0.25,0.09064318016204775,-0.1796646341661723
000423,df_pre_000423_价格异常3_最大异常涨跌幅12.13%.csv,2425,2026-03-06,2016-03-11,0.13933422682145724,0.013647717403429738,0.3679570929002418,0.0879377239113893,14,0.35714285714285715,1.093752531988167,0.46165448278914867,0.040232110575902924,0.6346058948409019,0.22169271707428223,-0.3223202559676914,-0.14285714285714285,0.2666488019406601,-0.1337549931628929
601328,df_pre_601328.csv,2425,2026-03-06,2016-03-11,0.2386421635606153,0.022489139377003697,0.35086558829627457,0.08347783520621972,25,0.32,1.528442291566885,1.2007784481700012,0.08542465959240464,0.27548551375356745,0.45929835671117003,-0.9621362846093859,-0.18,-0.07538007454270712,-0.3758205215049503
600839,df_pre_600839_价格异常12_最大异常涨跌幅14.22%.csv,2425,2026-03-06,2016-03-11,-0.022460362115054422,-0.0023578518879948662,0.5926103085937808,0.08253350056688358,21,0.2857142857142857,0.9798904284328265,1.9253058987793699,0.11800402406194643,0.5551551237399079,0.4261958229573156,-1.9477662608944244,-0.2142857142857143,-0.03745518485387289,-0.34366232239043204
300168,df_pre_300168_停牌66_价格异常1_最大异常涨跌幅20.05%.csv,2425,2026-03-06,2016-03-11,-0.10262417766883991,-0.01118917480606052,0.5908474919469413,0.0768764573565757,15,0.3333333333333333,0.9123245429430152,-0.7277020939420968,-0.12644309353529148,0.8467550118926266,-0.060006482036667294,0.6250779162732569,-0.16666666666666669,0.2559075199456853,0.13688293939324297
600783,df_pre_600783_价格异常15_最大异常涨跌幅17.38%.csv,2425,2026-03-06,2016-03-11,-0.08391615646366102,-0.009066746425955285,0.7231238507675459,0.07355064742657902,22,0.22727272727272727,0.4860167873117438,0.1348792485658845,0.013235114431735528,0.6889976446892826,0.20569211468235388,-0.21879540502954553,-0.2727272727272727,-0.03412620607826333,-0.13214146725577486
601628,df_pre_601628_价格异常3_最大异常涨跌幅11.17%.csv,2425,2026-03-06,2016-03-11,0.055680560030557213,0.0056467205580197355,0.5553503890075652,0.06868291374846404,18,0.3888888888888889,1.0125491315345472,1.321208077828035,0.0914506444492742,0.526074998405546,0.36796889947386807,-1.2655275177974779,-0.1111111111111111,-0.029275390602019224,-0.29928598572540405
600873,df_pre_600873_停牌51.csv,2425,2026-03-06,2016-03-11,0.08254645183126286,0.008276393528870551,0.43355590617768913,0.06719749200389076,22,0.3181818181818182,1.0084471859924864,1.1027295868138491,0.08029621618204041,0.545635249211944,0.34057363582568956,-1.0201831349825863,-0.18181818181818182,0.11207934303425482,-0.2733761438217988
002007,df_pre_002007_价格异常1_最大异常涨跌幅15.08%.csv,2425,2026-03-06,2016-03-11,0.042730747916267076,0.004357687334646032,0.6584459701954313,0.06617734765906119,23,0.30434782608695654,1.0298838155967622,0.3202161563646735,0.029288532834096825,0.7964759632166494,0.2010392200824993,-0.2774854084484064,-0.19565217391304346,0.1380299930212181,-0.1348618724234381
002174,df_pre_002174_价格异常7_最大异常涨跌幅12.84%.csv,2425,2026-03-06,2016-03-11,-0.09261113310454394,-0.01004831457004729,0.7003323460059586,0.066154719816717,15,0.4,0.8833444491636167,-0.5820161224167939,-0.08666135093030647,0.8533871783136667,0.019410549312250634,0.48940498931224996,-0.09999999999999998,0.1530548323077081,0.046744170504466366
300085,df_pre_300085_停牌75_价格异常7_最大异常涨跌幅38.83%.csv,2425,2026-03-06,2016-03-11,-0.3751809871549634,-0.04769670809429427,0.8149585566521185,0.05898880106761458,19,0.15789473684210525,0.5443815806415951,0.39235722603879064,0.0349949106920906,0.8058389523657761,0.3194175949146231,-0.767538213193754,-0.34210526315789475,-0.009119604286342398,-0.26042879384700857
601608,df_pre_601608_停牌69_价格异常15_最大异常涨跌幅15.63%.csv,2425,2026-03-06,2016-03-11,-0.06669015496796882,-0.007146524996116899,0.686349320935038,0.05718224197855133,21,0.23809523809523808,0.617715484775446,0.6618997084504299,0.05420411277561099,0.6619084380099295,0.27666459557515927,-0.7285898634183987,-0.2619047619047619,-0.024440882925108487,-0.21948235359660795
601633,df_pre_601633_停牌5_价格异常6_最大异常涨跌幅12.41%.csv,2425,2026-03-06,2016-03-11,-0.08853814556557305,-0.009587474101032889,0.7715274003247509,0.05524653639876678,20,0.3,0.9664282528194615,1.8813457084948024,0.11624625174766856,0.7038048397960344,0.42217316919399506,-1.9698838540603756,-0.2,-0.0677225605287165,-0.3669266327952283
600153,df_pre_600153_价格异常44_最大异常涨跌幅18.82%.csv,2362,2026-03-06,2016-06-14,-0.19186336870000043,-0.02247106310636582,0.6250109149843439,0.05491766914747413,17,0.29411764705882354,0.8225793810668699,-0.0973025048169559,-0.010862117957548323,0.7591522157996147,0.17798407080558504,-0.09456086388304452,-0.20588235294117646,0.13414130081527076,-0.1230664016581109
000625,df_pre_000625_停牌13_价格异常9_最大异常涨跌幅14.93%.csv,2425,2026-03-06,2016-03-11,-0.15108872657118277,-0.016877702067735423,0.6381149632635715,0.05426141048999216,22,0.22727272727272727,0.8926504464148913,0.7471282050263273,0.059697210301461245,0.6265767251820029,0.30103492445332447,-0.89821693159751,-0.2727272727272727,-0.01153823808156862,-0.2467735139633323
600008,df_pre_600008_停牌16_价格异常19_最大异常涨跌幅11.66%.csv,2425,2026-03-06,2016-03-11,0.05767751120000053,0.005844236142693138,0.5618502402122603,0.050802176390516325,20,0.4,1.0645750879782865,0.286290322580645,0.02650776417348344,0.6595394736842106,0.1733962107290655,-0.2286128113806445,-0.09999999999999998,0.09768923347195035,-0.12259403433854918
600028,df_pre_600028_价格异常10_最大异常涨跌幅15.08%.csv,2425,2026-03-06,2016-03-11,0.07407802089999982,0.007453863350036505,0.6009914332393973,0.050140928234884925,16,0.25,0.7946921961342641,4.292307692307692,0.18904805505619593,0.553014553014553,0.617055117185173,-4.218229671407692,-0.25,-0.047976880224844254,-0.5669141889502881
601989,df_pre_601989_停牌151_价格异常1_最大异常涨跌幅13.19%【退市】.csv,2308,2025-09-04,2016-03-11,0.09221446630350161,0.009677475029304716,0.4713450498294416,0.04966109155866723,16,0.375,0.9085579406377466,-0.15525722848045942,-0.018253457567678155,0.5753801205183626,0.0028138931913280246,0.24747169478396103,-0.125,0.10403507068892104,0.0468471983673392
300315,df_pre_300315_停牌98.csv,2425,2026-03-06,2016-03-11,-0.13913870700057762,-0.01544854764598047,0.6444477108530485,0.049258663451570456,12,0.4166666666666667,1.0900699602082966,-0.5141880532145154,-0.07227651637999333,0.7826357014050221,0.030463312510868888,0.3750493462139378,-0.08333333333333331,0.13818799055197362,0.018795350940701568
000938,df_pre_000938_停牌33_价格异常1_最大异常涨跌幅12.56%.csv,2425,2026-03-06,2016-03-11,-0.1563605161129944,-0.017513916541733843,0.46509062649632105,0.04902260200313238,19,0.21052631578947367,0.7907319189547588,0.2889612302576732,0.026729056938117113,0.604758094320512,0.23172451249207338,-0.44532174637066757,-0.2894736842105263,0.13966746782419093,-0.182701910488941
300251,df_pre_300251_停牌33_价格异常4_最大异常涨跌幅29.34%.csv,2425,2026-03-06,2016-03-11,-0.2773440508065116,-0.033191368476268135,0.7576585993604519,0.044322819243182376,21,0.23809523809523808,0.8628893582421575,1.0153141857233425,0.07553995070998831,0.6287644125025034,0.3472763373565841,-1.2926582365298542,-0.2619047619047619,-0.1288941868579485,-0.3029535181134017
600754,df_pre_600754_价格异常4_最大异常涨跌幅15.12%.csv,2425,2026-03-06,2016-03-11,-0.08233226163917118,-0.0088888414380639,0.5649278739937096,0.043749842655966764,18,0.2777777777777778,0.8914303173290582,-0.14717991903180816,-0.01640825778088517,0.6728591367903209,0.10609407299673891,0.06484765739263698,-0.2222222222222222,0.10793126279661136,-0.06234423034077215
002085,df_pre_002085_停牌48_价格异常15_最大异常涨跌幅13.74%.csv,2425,2026-03-06,2016-03-11,-0.13430883398944804,-0.01487596189898377,0.7070412011307231,0.040258917674629954,20,0.2,0.8554976142663698,0.41768322481627007,0.03693548197913299,0.8208440334309485,0.24264311973817626,-0.5519920588057181,-0.3,0.11380283230022537,-0.2023842020635463
601601,df_pre_601601.csv,2425,2026-03-06,2016-03-11,-0.004352255872248523,-0.00045316002848505565,0.5214556084111239,0.03621238360687522,20,0.3,0.9921671505480857,1.243468620934573,0.0875938373986207,0.5720844074467315,0.35822578562284774,-1.2478208768068217,-0.2,0.050628799035607575,-0.3220134020159725
600519,df_pre_600519_价格异常2_最大异常涨跌幅12.15%.csv,2425,2026-03-06,2016-03-11,0.11032389103952944,0.010934502063482121,0.6598847124013254,0.03383437133044575,17,0.17647058823529413,1.1431557397782415,6.573408098018076,0.23416658158320414,0.4748213830116609,0.8061419107878074,-6.463084206978547,-0.32352941176470584,-0.18506332938966452,-0.7723075394573616
600588,df_pre_600588_停牌1_价格异常6_最大异常涨跌幅13.11%.csv,2425,2026-03-06,2016-03-11,-0.2488239992672916,-0.029294734662791866,0.7358326479929593,0.031830075158487826,22,0.3181818181818182,0.8608242132826043,0.8533598439019643,0.06621727349251172,0.8433015763450882,0.32827550025918584,-1.1021838431692559,-0.18181818181818182,0.10746892835212885,-0.296445425100698
002027,df_pre_002027_价格异常6_最大异常涨跌幅12.01%.csv,2425,2026-03-06,2016-03-11,-0.07487214745388593,-0.00805459462334046,0.5487388050689944,0.023801612709407016,23,0.34782608695652173,0.9403142331240419,0.13210800846253945,0.012977719998499504,0.6827042190265872,0.17979428956123159,-0.20698015591642538,-0.15217391304347827,0.13396541395759276,-0.15599267685182458
600256,df_pre_600256_停牌12_价格异常3_最大异常涨跌幅12.01%.csv,2425,2026-03-06,2016-03-11,-0.15611975521771893,-0.017484783305289464,0.6282168575203511,0.022687329076212643,21,0.19047619047619047,0.7223251700574448,1.6081085942777946,0.10474878746192551,0.5431178872966158,0.3993886375160608,-1.7642283494955135,-0.30952380952380953,-0.08509897022373525,-0.37670130843984817
000778,df_pre_000778_价格异常4_最大异常涨跌幅10.18%.csv,2425,2026-03-06,2016-03-11,-0.024474674073747482,-0.0025716762736299748,0.5714376141142028,0.02119353821800604,20,0.35,0.5873383362887412,0.2823477045737073,0.026180352698166987,0.5762043017033993,0.16611761222813534,-0.30682237864745476,-0.15000000000000002,0.004766687589196517,-0.1449240740101293
600276,df_pre_600276_价格异常1_最大异常涨跌幅10.18%.csv,2425,2026-03-06,2016-03-11,0.022149551786511124,0.002279199213656602,0.5692611067302196,0.017324713993701082,13,0.3076923076923077,1.0272477292180529,2.9748216937268963,0.15419611324859628,0.7098815756129385,0.5410746347804748,-2.9526721419403854,-0.1923076923076923,0.14062046888271895,-0.5237499207867737
002299,df_pre_002299_停牌54_价格异常3_最大异常涨跌幅18.28%.csv,2425,2026-03-06,2016-03-11,-0.09952764100189726,-0.010835150254866699,0.5172172580238734,0.015742434644118678,17,0.17647058823529413,0.6983054666888722,0.08054796768183392,0.008082803915776537,0.6660223501767062,0.15262528463683359,-0.18007560868373118,-0.32352941176470584,0.14880509215283277,-0.1368828499927149
000792,df_pre_000792_停牌314_价格异常5_最大异常涨跌幅396.61%.csv,2425,2026-03-06,2016-03-11,-0.10203699782840814,-0.011121958986913594,0.7533325670287206,0.015367572686248668,14,0.14285714285714285,0.3310995072698968,2.2732978128471735,0.13113911617119722,0.7212787212787213,0.3281609248399746,-2.3753348106755814,-0.35714285714285715,-0.032053845749999366,-0.31279335215372595
601669,df_pre_601669_停牌8_价格异常7_最大异常涨跌幅12.56%.csv,2425,2026-03-06,2016-03-11,-0.0209643823637774,-0.0021993051422060095,0.5327412347981642,0.013152077969915351,18,0.1111111111111111,0.9178524612565124,0.1320136675075667,0.012968947621002203,0.5913265066118261,0.13865871365330867,-0.1529780498713441,-0.3888888888888889,0.05858527181366191,-0.12550663568339332
601555,df_pre_601555_停牌15_价格异常3_最大异常涨跌幅14.89%.csv,2425,2026-03-06,2016-03-11,-0.07457411499420175,-0.008021391747461637,0.6548687413782871,0.008084749379708078,17,0.4117647058823529,0.9016527361775796,0.17288530074363573,0.01670946057581335,0.6680925763313836,0.15572972592906376,-0.24745941573783747,-0.08823529411764708,0.013223834953096536,-0.14764497654935568
002195,df_pre_002195_价格异常24_最大异常涨跌幅18.42%.csv,2425,2026-03-06,2016-03-11,-0.2540440850168202,-0.02999791733031154,0.7670433237296476,0.0055324130342314015,20,0.2,0.5600363300618474,1.7860051813482238,0.11234990003751721,0.6788659535500882,0.4145503297864644,-2.040049266365044,-0.3,-0.0881773701795594,-0.409017916752233
600005,df_pre_600005_价格异常2_最大异常涨跌幅10.14%【退市】.csv,142,2017-01-23,2016-03-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.27054794520547953,0.5294930633133077,0.2417582417582419,1.313140332629892,-0.27054794520547953,-0.5,0.2417582417582419,-1.313140332629892
600177,df_pre_600177_价格异常14_最大异常涨跌幅16.17%.csv,2425,2026-03-06,2016-03-11,-0.10060164579999997,-0.010957816621481542,0.5200325003,-0.0017667327940018894,19,0.3684210526315789,0.8616960007569192,1.9249999999999998,0.11799187454615212,0.6292906178489702,0.43621692442267124,-2.0256016457999997,-0.13157894736842107,0.10925811754897019,-0.43798365721667315
000623,df_pre_000623_价格异常3_最大异常涨跌幅14.81%.csv,2425,2026-03-06,2016-03-11,0.03752456355457734,0.0038354137398091126,0.28167915176283964,-0.0037884356972347636,13,0.38461538461538464,1.1301146208879917,0.260499619929385,0.02434947832595391,0.5044739928633506,0.14604056455258477,-0.22297505637480763,-0.11538461538461536,0.22279484110051095,-0.14982900024981954
600827,df_pre_600827_价格异常11_最大异常涨跌幅13.81%.csv,2425,2026-03-06,2016-03-11,-0.17215472608500337,-0.01944156227123861,0.6414713263246483,-0.005155919922209506,15,0.4,0.778694553665836,-0.21539895988714575,-0.024893228785143218,0.7412323232882949,0.07205067685741993,0.04324423380214237,-0.09999999999999998,0.0997609969636466,-0.07720659677962945
601688,df_pre_601688_价格异常4_最大异常涨跌幅11.35%.csv,2425,2026-03-06,2016-03-11,-0.07264231776206087,-0.007806408230518924,0.5836821200269342,-0.00699709855350944,19,0.3157894736842105,0.8846881049360608,0.7950976032504518,0.06268415039139419,0.4725362285892696,0.2857526264624898,-0.8677399210125126,-0.1842105263157895,-0.11114589143766462,-0.2927497250159992
000983,df_pre_000983_停牌8_价格异常7_最大异常涨跌幅12.18%.csv,2425,2026-03-06,2016-03-11,-0.2633106530326219,-0.03125712319350238,0.5893813260587296,-0.007563885196982185,18,0.3333333333333333,0.7020960186780161,0.8266317335525168,0.06460897808494259,0.5963074939827389,0.3097056225294477,-1.0899423865851388,-0.16666666666666669,0.006926167924009241,-0.3172695077264299
601958,df_pre_601958_价格异常2_最大异常涨跌幅12.23%.csv,2425,2026-03-06,2016-03-11,-0.20509829271426616,-0.02357066554360554,0.6859673650972355,-0.013002252408825195,24,0.20833333333333334,0.20150340225516428,3.218971703058129,0.1613681840781136,0.4452414178491988,0.5381980767433825,-3.424069995772395,-0.29166666666666663,-0.24072594724803675,-0.5512003291522077
000963,df_pre_000963_价格异常4_最大异常涨跌幅14.14%.csv,2425,2026-03-06,2016-03-11,-0.20234384893880264,-0.02321960922302868,0.6032094803865902,-0.013112060754020178,21,0.42857142857142855,0.7883913293149576,1.09821422894442,0.08005491546565824,0.6168020054285224,0.3398816519857742,-1.3005580778832226,-0.07142857142857145,0.013592525041932202,-0.35299371273979435
600816,df_pre_600816_停牌52_价格异常14_最大异常涨跌幅15.55%.csv,2425,2026-03-06,2016-03-11,-0.10180434381808878,-0.011095337444050335,0.6109160704129806,-0.013745622797876904,13,0.15384615384615385,0.9059344122478482,-0.45731769801753297,-0.06154243051274666,0.9002958133484185,6.603136453026343e-05,0.3555133541994442,-0.34615384615384615,0.2893797429354379,-0.013811654162407167
600654,df_pre_600654_停牌250_价格异常8_最大异常涨跌幅13.14%.csv,2425,2026-03-06,2016-03-11,-0.2316018156242302,-0.027005434713343268,0.544308153344619,-0.019712105692114568,17,0.4117647058823529,0.6537809273876538,-0.8763029549618094,-0.1952143447790612,0.9599564553834898,-0.38281182343726256,0.6447011393375792,-0.08823529411764708,0.4156483020388708,0.363099717745148
600871,df_pre_600871_停牌29_价格异常7_最大异常涨跌幅13.52%.csv,2425,2026-03-06,2016-03-11,-0.12350158769999975,-0.01360505156918379,0.6570013011357212,-0.021072896831302913,22,0.18181818181818182,0.2979077537617171,-0.2385892116182573,-0.027928652708204438,0.6820809248554913,0.01076984226285985,0.11508762391825755,-0.3181818181818182,0.025079623719770128,-0.03184273909416276
600009,df_pre_600009_停牌11_价格异常3_最大异常涨跌幅10.47%.csv,2425,2026-03-06,2016-03-11,-0.10747663239999972,-0.011746159993556549,0.6678600766484296,-0.021681162950916877,22,0.13636363636363635,0.9384880307997066,0.2193018480492812,0.020818345178396758,0.6588741567806466,0.1610221140981518,-0.32677848044928093,-0.36363636363636365,-0.008985919867782965,-0.18270327704906866
000027,df_pre_000027_价格异常3_最大异常涨跌幅10.67%.csv,2425,2026-03-06,2016-03-11,-0.10803291074627785,-0.011810185227601466,0.4937943806518643,-0.02279527900302163,21,0.47619047619047616,0.8501417746300866,0.5619515736996812,0.047431074637315884,0.5384941310935091,0.23762733663564106,-0.669984484445959,-0.023809523809523836,0.04469975044164476,-0.2604226156386627
